title,uri,type,representative_latitude,representative_longitude,location_precision
Numeira,https://pleiades.stoa.org/places/324395699,settlement,31.131392739027900,35.52881853853090,precise
Lake Stymphalia,https://pleiades.stoa.org/places/324369908,lake,37.8502198,22.4677283,precise
Kalhu Archive 16,https://pleiades.stoa.org/places/323955883,archive-repository,36.096739,43.330544,precise
Santi Quattro Coronati,https://pleiades.stoa.org/places/323041298,church,41.888245078971700,12.498113883409800,precise
Choburak-I,https://pleiades.stoa.org/places/323726132,cemetery,51.17137,86.11544,precise
Ekadima,https://pleiades.stoa.org/places/323375925,unlocated,32.532802,44.415448,rough
Nuraghe Ruggiu,https://pleiades.stoa.org/places/32331671,nuraghe,40.3948882,8.67333,precise
Nuraghe Ruggiu at Filigosa,https://pleiades.stoa.org/places/32331672,nuraghe,40.278618,8.7688685,precise
Polygonal wall of Signia,https://pleiades.stoa.org/places/323580407,city-wall,41.698631458255900,13.017979508296600,precise
Midhowe,https://pleiades.stoa.org/places/322906034,cairn,59.15690585,-3.09968055,precise
Thermae Antoninianae,https://pleiades.stoa.org/places/322942899,bath,41.8790337,12.4923457,precise
Villa di Formello,https://pleiades.stoa.org/places/322920273,villa,42.0546304,12.7767848,precise
Church of St. Peter,https://pleiades.stoa.org/places/322772904,church-2,42.076942,13.410824,precise
House of the Cryptoporticus at Vulci,https://pleiades.stoa.org/places/322772903,townhouse,42.4192811,11.6291504,precise
Great Zimbabwe,https://pleiades.stoa.org/places/322739224,settlement,-20.2709359,30.9331977,precise
Bacchuiana Gens,https://pleiades.stoa.org/places/322387,FALSE,,,rough
Tenelium,https://pleiades.stoa.org/places/322388,FALSE,,,rough
Norton Fitzwarren,https://pleiades.stoa.org/places/322248810,military-installation-or-camp-temporary,51.0271813,-3.1687191,precise
Archaeological area of Piano della Comunità,https://pleiades.stoa.org/places/322576916,settlement,42.0239218,12.3997063,precise
Asklepieion and Lerna,https://pleiades.stoa.org/places/322517289,sanctuary,37.910627500000000,22.8772885,precise
Panaztepe,https://pleiades.stoa.org/places/325069622,settlement,38.62169070689050,26.940623994840800,precise
Vicus Longus,https://pleiades.stoa.org/places/325028350,street,,,rough
"Unnamed island (southern Akrotiri peninsula, Cyprus)",https://pleiades.stoa.org/places/325705845,island,34.572310900000000,32.980467225,rough
Cleddans,https://pleiades.stoa.org/places/325648990,fort,55.920194,-4.388694,precise
Summerston,https://pleiades.stoa.org/places/325648991,settlement-modern,55.903603,-4.288892,precise
Sarmaç,https://pleiades.stoa.org/places/325197788,settlement-modern,38.498364,43.496262,precise
Theban Tomb 69,https://pleiades.stoa.org/places/325177167,tomb,25.7321656,32.6089693,precise
Unnamed aqueducts,https://pleiades.stoa.org/places/325409,aqueduct,35.25,9.25,rough
Unnamed aqueducts,https://pleiades.stoa.org/places/325408,aqueduct,35.25,8.75,rough
Unnamed Aqueduct at Cillium,https://pleiades.stoa.org/places/325407,aqueduct,35.167509333333300,8.812464666666670,rough
"Defensive wall, Felix Romuliana",https://pleiades.stoa.org/places/32520249,wall-2,43.899258212099800,22.18616917693390,precise
Wadi Bastura Tunnel Inscription,https://pleiades.stoa.org/places/359792984,tunnel,36.3516938,44.1158443,precise
Temple of Apollo at Metropolis,https://pleiades.stoa.org/places/359707097,temple-2,39.33366090630590,21.81939432218720,precise
Egalmah,https://pleiades.stoa.org/places/359761173,temple-2,31.91953,45.268092,precise
Gelvina,https://pleiades.stoa.org/places/35964178,unknown,,,rough
Nuraghe S. Cadrina ,https://pleiades.stoa.org/places/359131497,nuraghe,40.637067,8.489198,precise
"Aquinum, Thermae",https://pleiades.stoa.org/places/359138715,bath,41.4984323819108,13.691827022367800,precise
Koçyatağı,https://pleiades.stoa.org/places/359858763,monument,39.2805,41.4978,precise
Akdamar Island,https://pleiades.stoa.org/places/359852689,island,38.3407709432701,43.03649397930360,precise
Cathedral of the Holy Cross at Aghtamar,https://pleiades.stoa.org/places/359852688,church-2,38.34033228056540,43.036990417264300,precise
Fortetsa Tombs,https://pleiades.stoa.org/places/359462132,cemetery,35.29702731247130,25.152801932482600,precise
Moulis,https://pleiades.stoa.org/places/3593955,monument,42.9557143,1.0836158,precise
Puzriš-Dagan,https://pleiades.stoa.org/places/359215729,settlement,32.059376882108100,45.29213100488540,precise
Usian,https://pleiades.stoa.org/places/359593043,unlocated,38.722928000000000,37.257490000000000,rough
Haçilar,https://pleiades.stoa.org/places/350639157,settlement,37.6,30.1,precise
Tall al-A‘shārnah,https://pleiades.stoa.org/places/350566436,findspot,35.284865750000000,36.39791995,precise
Roman Camp,https://pleiades.stoa.org/places/357996901,military-installation-or-camp-temporary,55.09933182361420,-3.2780618281434900,precise
Temple of Ba'al at Palmyra,https://pleiades.stoa.org/places/35794949,temple-2,34.54734608705290,38.273836597128300,precise
Sri Ahobila Narasimha Swamy Temple,https://pleiades.stoa.org/places/357004422,temple-2,15.124439305864400,78.73617884429490,precise
Marqasi (province),https://pleiades.stoa.org/places/357078915,province-2,37.5812744,36.927509,precise
Sanctuary of Kalabsha (Elephantine),https://pleiades.stoa.org/places/357014505,sanctuary,24.083838682592100,32.88485322943560,precise
Hexagonal mausoleum,https://pleiades.stoa.org/places/357674130,tomb,36.7352984,36.9534064,precise
`Iraq al Amir,https://pleiades.stoa.org/places/35763107,settlement,31.916667,35.75,precise
So-called Temple of Aphrodite,https://pleiades.stoa.org/places/357884165,temple-2,32.8174354,21.8576607,precise
'Ain Ghazal,https://pleiades.stoa.org/places/357303540,settlement,31.9883253,35.9764962,precise
Terme di Tito,https://pleiades.stoa.org/places/357565834,villa,42.385086477365800,13.014185429301000,precise
Nērebtum,https://pleiades.stoa.org/places/357565832,settlement,33.30148691105,44.5831002442,precise
Via Appia,https://pleiades.stoa.org/places/356966898,road,41.655006760413900,13.063541934694300,rough
Cisterna delle 36 colonne,https://pleiades.stoa.org/places/356937166,cistern,41.2495443,13.6679487,precise
Amphitheater of Dura-Europos,https://pleiades.stoa.org/places/356665990,amphitheatre,34.749906719536100,40.728715471114300,precise
Arènes de Nîmes,https://pleiades.stoa.org/places/356648400,amphitheatre,43.8345902,4.35920135,precise
Ribchester Roman Bath House,https://pleiades.stoa.org/places/356123678,bath,53.8119725,-2.531664,precise
Erek Dağ,https://pleiades.stoa.org/places/356811079,mountain,38.46752815,43.524702150000000,precise
Caereni,https://pleiades.stoa.org/places/356833207,unlocated,,,rough
Qattara?/Karana?,https://pleiades.stoa.org/places/356369838,settlement,34.701245414906900,43.33427845446920,precise
Thespian Polyandrion (Boeotia),https://pleiades.stoa.org/places/35638987,tomb,38.292551173131600,23.166207972056800,precise
Basilica di Santa Balbina all'Aventino,https://pleiades.stoa.org/places/356557088,church-2,41.8805333705886,12.489673886061200,precise
Domus Cilonis,https://pleiades.stoa.org/places/356557089,church-2,41.8805333705886,12.489673886061200,precise
Plazeira,https://pleiades.stoa.org/places/351685829,hunting-base,,,rough
Lydia (Kingdom),https://pleiades.stoa.org/places/351685830,region,,,rough
Blennerhasset Roman fort,https://pleiades.stoa.org/places/351340045,settlement-modern,54.762456,-3.2792348,precise
Gangani,https://pleiades.stoa.org/places/358920710,unlocated,,,rough
Tomb of Quintus Sulpicius Maximus,https://pleiades.stoa.org/places/358004061,tomb,41.910571992818100,12.498445075749800,precise
*Via Curia,https://pleiades.stoa.org/places/358077243,road,42.55513646632870,12.758986387100900,rough
Forum of Septimius Severus,https://pleiades.stoa.org/places/358782736,plaza,32.6377591,14.2939166,precise
Ešasurra,https://pleiades.stoa.org/places/358880029,temple-2,32.530856,44.424226,precise
Göltepe,https://pleiades.stoa.org/places/358823155,settlement,37.8015954,34.934957,precise
Roman amphitheater at Lixus,https://pleiades.stoa.org/places/35858006,amphitheatre,35.199966170824000,-6.108644247153490,precise
el-Abiad,https://pleiades.stoa.org/places/354097,cemetery,26.760357,13.994788,precise
Arzawa,https://pleiades.stoa.org/places/35475912,region,37.0523953,32.3317654,rough
Porta Rauduscula,https://pleiades.stoa.org/places/354601172,city-gate,41.8942572226502,12.492095908701600,rough
Basilica of Campanopetra,https://pleiades.stoa.org/places/354671742,basilica,35.178771403064100,33.906923444041,precise
Zuila,https://pleiades.stoa.org/places/354171,settlement,26.159645,15.136895,precise
el-Grefa,https://pleiades.stoa.org/places/354126,cemetery,26.523689,13.009684,precise
el-Hassi,https://pleiades.stoa.org/places/354130,well,28.1979775,12.662606,precise
Waddan,https://pleiades.stoa.org/places/354167,settlement,29.147734,16.195787,precise
Dugial,https://pleiades.stoa.org/places/354110,cemetery,26.12117,13.695472,precise
Saniat Ben Howedi,https://pleiades.stoa.org/places/354147,cemetery,26.544336,12.955466,precise
es-Spetaf,https://pleiades.stoa.org/places/354151,cemetery,26.040454,13.635269,precise
Chlef,https://pleiades.stoa.org/places/354106,settlement,26.73254,13.8915,precise
Socna,https://pleiades.stoa.org/places/354150,settlement,29.059322,15.819523,precise
Sabae,https://pleiades.stoa.org/places/354146,settlement,27.067972,14.440406,precise
el-Hattia,https://pleiades.stoa.org/places/354131,cemetery,26.549297,12.949548,precise
el-Gser,https://pleiades.stoa.org/places/354127,cemetery,26.588942,13.470071,precise
Zuaya,https://pleiades.stoa.org/places/354170,cemetery,26.687195,13.756685,precise
Garamantes,https://pleiades.stoa.org/places/354116,people,27.5,13.5,rough
Tesaua,https://pleiades.stoa.org/places/354157,settlement,25.980394,13.501054,precise
Baracum?,https://pleiades.stoa.org/places/354100,settlement,27.549893,14.271622,precise
Gasr esc-Sceraba,https://pleiades.stoa.org/places/354120,settlement,25.982843,13.269774,precise
el-Kissan,https://pleiades.stoa.org/places/354136,well,28.418796,12.459006,precise
Traghen,https://pleiades.stoa.org/places/354161,settlement,25.960959,14.433919,precise
Tmessa,https://pleiades.stoa.org/places/354160,settlement,26.331617,15.814048,precise
Gasr Mara,https://pleiades.stoa.org/places/354121,settlement,26.031861,13.352169,precise
Bir Baghira,https://pleiades.stoa.org/places/354101,settlement,25.922553,12.900578,precise
Terbu,https://pleiades.stoa.org/places/354156,cemetery,25.968481,15.160038,precise
Murzuch,https://pleiades.stoa.org/places/354140,settlement,25.917909,13.914447,precise
Gasr Abudrina,https://pleiades.stoa.org/places/354117,settlement,26.656839,13.696507,precise
Bir esc-Sciueref,https://pleiades.stoa.org/places/354102,settlement,30.023261,14.336469,precise
Techertiba,https://pleiades.stoa.org/places/354155,cemetery,26.54428,13.215611,precise
Lecksair,https://pleiades.stoa.org/places/354138,settlement,26.56673,13.438528,precise
Tinda,https://pleiades.stoa.org/places/354159,settlement,26.676751,12.703495,precise
Gasr Bendbeia,https://pleiades.stoa.org/places/354118,cemetery,26.634463,13.680891,precise
Tuiua,https://pleiades.stoa.org/places/354163,cemetery,26.557093,13.202607,precise
Gelah,https://pleiades.stoa.org/places/354122,settlement,26.698536,13.785884,precise
Germa Necropoleis,https://pleiades.stoa.org/places/354123,cemetery,26.55852,12.949973,precise
Tuasc,https://pleiades.stoa.org/places/354162,cemetery,26.531624,13.085325,precise
Gasr el-Uatuat,https://pleiades.stoa.org/places/354119,cemetery,26.599275,13.100477,precise
Tin Abunda,https://pleiades.stoa.org/places/354158,cemetery,26.466626,12.449969,precise
Garama Metropolis,https://pleiades.stoa.org/places/354115,settlement,26.544708029156400,13.063260707364600,precise
Niger (mountain),https://pleiades.stoa.org/places/354142,mountain,28.652967232071400,14.826655963392900,precise
et-Tanahma,https://pleiades.stoa.org/places/354154,cemetery,26.629244,13.627849,precise
Brech,https://pleiades.stoa.org/places/354103,cemetery,26.552104,13.1518,precise
Dedris?,https://pleiades.stoa.org/places/354108,settlement,27.559667,13.215733,precise
Saniat Suleiman Craida,https://pleiades.stoa.org/places/354149,settlement,26.62971,13.158523,precise
Ubari,https://pleiades.stoa.org/places/354165,settlement,26.687014,12.711513,precise
Hun,https://pleiades.stoa.org/places/354132,settlement,29.113666,15.984041,precise
el-Gheraia,https://pleiades.stoa.org/places/354124,cemetery,26.53336,13.368512,precise
Tag'lit,https://pleiades.stoa.org/places/354153,cemetery,26.674889,12.874895,precise
Fauces Garamanticae,https://pleiades.stoa.org/places/354112,oasis,26.718433,13.895829,rough
Zinchecra,https://pleiades.stoa.org/places/354169,settlement,26.615137,13.087511,precise
el-Hamra,https://pleiades.stoa.org/places/354129,cemetery,26.734139,13.940825,precise
el-Fgeg,https://pleiades.stoa.org/places/354113,cemetery,26.544488,13.308046,precise
er-Rugheba,https://pleiades.stoa.org/places/354144,cemetery,26.588022,13.562734,precise
el-Charaig,https://pleiades.stoa.org/places/354105,settlement,26.54668,13.22125,precise
Goddua,https://pleiades.stoa.org/places/354125,settlement,26.498927,14.346274,precise
Saniat Gebril,https://pleiades.stoa.org/places/354148,settlement,26.641438,13.143928,precise
ed-Disa,https://pleiades.stoa.org/places/354109,cemetery,26.680527,12.765286,precise
Cemetery of the Garamantes,https://pleiades.stoa.org/places/3541230,cemetery,26.718433,13.895829,precise
Oppidum du Castellas de St Martin,https://pleiades.stoa.org/places/354841590,fortified-settlement,43.726738566098600,6.795826112392170,precise
Figsbury Ring,https://pleiades.stoa.org/places/354354474,earthwork,51.1037337,-1.7341091,precise
Tylihul Estuary,https://pleiades.stoa.org/places/354267684,water-open,46.8978058772303,31.07162416393230,precise
Basilica and convent of S. Ippolito,https://pleiades.stoa.org/places/354239692,church-2,41.77326379444300,12.261328672930100,precise
So-called Caesareum of Cyrene,https://pleiades.stoa.org/places/354239693,basilica,32.81825214097430,21.858515825887000,precise
La Fonteta,https://pleiades.stoa.org/places/353701933,settlement,38.1015507,-0.6502812,precise
Roman amphitheater of Col. Tarraco,https://pleiades.stoa.org/places/353133530,amphitheatre,41.1144501831637,1.2587762784322600,precise
Maison Carrée,https://pleiades.stoa.org/places/353133531,temple-2,43.83819142877020,4.356131790320800,precise
Paleochristian basilica,https://pleiades.stoa.org/places/353853857,church-2,41.939243,12.628552,precise
San Pietro di Cantoni Italic sanctuary,https://pleiades.stoa.org/places/352972521,church-2,41.431081464523400,14.601120668943900,precise
"Coriglia, Castel Viscardo",https://pleiades.stoa.org/places/352972522,settlement,42.775342334881200,12.02152833272690,precise
House and caupona of Epagatus,https://pleiades.stoa.org/places/352725406,taberna-shop,40.7483471,14.489953,precise
Torre degli Embrici,https://pleiades.stoa.org/places/35287426,villa,40.8877806,15.6798959,precise
Tall al-‘Agāmiyya,https://pleiades.stoa.org/places/352540820,findspot,35.2249,43.4304,precise
Gelanos,https://pleiades.stoa.org/places/355625,unlocated,,,rough
Thoumelitha,https://pleiades.stoa.org/places/355648,unlocated,,,rough
Harmiai,https://pleiades.stoa.org/places/355629,unlocated,,,rough
Tabudium,https://pleiades.stoa.org/places/355644,unlocated,,,rough
Boin/Boinag,https://pleiades.stoa.org/places/355613,unlocated,,,rough
Viscera natio,https://pleiades.stoa.org/places/355652,unlocated,,,rough
Bedeiron,https://pleiades.stoa.org/places/355612,unlocated,,,rough
Tamiagi natio,https://pleiades.stoa.org/places/355645,unlocated,,,rough
 Halasit/ Alasit,https://pleiades.stoa.org/places/355628,unlocated,,,rough
Agisymba,https://pleiades.stoa.org/places/355608,unlocated,,,rough
Thuben,https://pleiades.stoa.org/places/355649,unlocated,,,rough
