"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"df103fe5-05d4-4c02-9df0-f8417749e641","Strabo, 10.4.1-22.txt","Κρήτῃ","char-offset:5950","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","island",""
"81f7ef5f-1b1e-43c6-b4b2-f239d8cfd176","Strabo, 10.4.1-22.txt","Κρήτης","char-offset:5978","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","island",""
"f1fe557a-d7f7-4d28-b6c6-79efc7cfb991","Strabo, 10.4.1-22.txt","Λακεδαιμονίους","char-offset:6126","PERSON","","","","","","","","ethnic",""
"258492cc-9ea4-4631-961f-1dc55351a6b7","Strabo, 10.4.1-22.txt","Πλάτων","char-offset:6150","PERSON","","","","","","","","author",""
"46123f0f-ca0d-4ecd-a5d2-b6c69bf6b599","Strabo, 10.4.1-22.txt","Ἔφορος","char-offset:6185","PERSON","","","","","","","","author",""
"11de313d-867e-477e-9177-19cc7677e7d8","Strabo, 10.4.1-22.txt","Τυρρηνούς","char-offset:6285","PERSON","","","","","","","","ethnic",""
"3ed13cd2-340b-4b87-a100-f571a744071b","Strabo, 10.4.1-22.txt","τὴν καθʼ ἡμᾶς θάλατταν","char-offset:6315","PLACE","http://pleiades.stoa.org/places/560221","Aegaeum Mare","-0550/2100","37.42245628773585","25.8829628235849","water-open","VERIFIED","thalassa",""
"7ee3773c-cfe9-42d1-aa1e-ab9d2c40b158","Strabo, 10.4.1-22.txt","Κίλικες","char-offset:6412","PERSON","","","","","","","","ethnic",""
"f800d954-24e3-45e7-a34a-fb0f71bf2228","Strabo, 10.4.1-22.txt","Ῥωμαῖοι","char-offset:6441","PERSON","","","","","","","","ethnic",""
"2d43a654-83e6-4da7-94c8-8e52e3449928","Strabo, 10.4.1-22.txt","Κρήτην","char-offset:6456","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","island",""
"2e1679ef-46e8-4dcf-b364-466f32d4845a","Strabo, 10.4.1-22.txt","τῶν Κιλίκων φρούρια","char-offset:6495","PLACE","http://pleiades.stoa.org/places/658440","Cilicia","-0550/0640","36.25","33.25","region","VERIFIED","fort",""
"0c13221d-d0c8-4967-ba4f-29b655db84c5","Strabo, 10.4.1-22.txt","Κιλίκων","char-offset:6499","PERSON","","","","","","","","ethnic",""
"fe50c286-2560-4f1f-b999-551d2f246487","Strabo, 10.4.1-22.txt","Κνωσσὸς","char-offset:6523","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","apoikia","only time when Knossos is defined as an ""apoikia"", colony."
"9a4673fb-f0a2-49c0-a9a7-3e4c4e6515f3","Strabo, 10.4.1-22.txt","Ῥωμαίων","char-offset:6535","PERSON","","","","","","","","ethnic",""
"5f1ad77d-fd4d-4640-8811-216a55410126","Strabo, 10.4.1-22.txt","Κνωσσοῦ","char-offset:6571","PLACE","http://pleiades.stoa.org/places/589872","Knosos/Col. Iulia Nobilis Cnosos|Knosos/Col. Iulia Nobilis Cnosos, Knossos","-0750/0640","35.297847","25.163106","settlement,architecturalcomplex","VERIFIED","polis",""
"14b9901b-795e-4fb4-97d5-5ad5ef6d84de","Strabo, 10.4.1-22.txt","Δορύλαος","char-offset:6741","PERSON","","","","","","","","",""
"b7e7d46b-aee6-4e00-9daf-66f47374530b","Strabo, 10.4.1-22.txt","Μιθριδάτου","char-offset:6776","PERSON","","","","","","","","",""
"da860722-3519-4e66-9bd0-56e9ba8624e1","Strabo, 10.4.1-22.txt","Εὐεργέτου","char-offset:6791","PERSON","","","","","","","","",""
"9ee39650-c20b-4fe5-b73a-25a534d95e8f","Strabo, 10.4.1-22.txt","Κρήτης","char-offset:6940","PLACE","http://pleiades.stoa.org/places/589748","Creta (island)","-0750/2100","35.21984439173344","24.995769971494504","island","VERIFIED","island",""
