sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
99,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Argentorato,Argentorate,Argentorate,m. p.,XII,m. p. XII,12.0,,https://pleiades.stoa.org/places/108754,48.582416,7.747407,,fort,
100,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Saletione,Saletio,Saletio,m. p.,VII,m. p. VII,7.0,,https://pleiades.stoa.org/places/109317,48.895055,8.106201,,settlement,
101,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Tabernis,Tabernae,Tabernae,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/109362,49.119313,8.278086,,settlement,
102,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Noviomago,Noviomagus,Noviomagus/Nemetae,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/109224,49.3172545,8.436718,,settlement,
103,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Bormitomago,Borbetomagus,Borbetomagus,m. p.,XIIII,m. p. XIIII,14.0,,https://pleiades.stoa.org/places/108820,49.630359,8.3588465,,settlement,
104,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Bouconica,Buconica,Buconica,m. p.,XIII,m. p. XIII,13.0,,https://pleiades.stoa.org/places/108835,49.871456,8.344365,,station,
105,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Mogontiacum,route,,,,Mogontiacum,Mogontiacum,Mogontiacum,m. p.,XI,m. p. XI,11.0,,https://pleiades.stoa.org/places/109169,49.998912,8.273869,,settlement,
112,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,,Mediolanum,Mediolan(i)um,,,,0.0,,https://pleiades.stoa.org/places/383706,45.463746,9.18806,,settlement,
113,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Ticinum,Ticinum,Ticinum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383798,45.185899,9.156562,,settlement,
114,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Laumello,Laumellum,Laumellum,m. p.,XXII,m. p. XXII,22.0,,https://pleiades.stoa.org/places/383690,45.122041,8.79735,,fort,
115,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Rigomago,Rigomagus,Rigomagus,m. p.,XXXVI,m. p. XXXVI,36.0,,https://pleiades.stoa.org/places/383759,45.193171,8.297388,,station,
116,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Quadratis,Quadrata,Quadrata,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/383753,45.191112,7.969391,,station,
117,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Taurinis,Augusta Taurinorum,Taurini,m. p.,XXI,m. p. XXI,21.0,,https://pleiades.stoa.org/places/383794,45.1443754163682,7.67474914338,,label,But see also Augusta Taurinorum
118,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,ad fines,,Ad Fines,Fines,Ad Fines,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/383545,45.0957849,7.4208953,,station,
119,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Segusione,Segusio,Segusio,m. p.,XXIIII,m. p. XXIIII,24.0,,https://pleiades.stoa.org/places/167919,45.138348,7.048364,,settlement,
120,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,ad,,Ad Martis,Ad Martis,Ad Martis,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/167617,45.03323,6.833543,,station,
121,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Brigantione,Brigantio,Brigantio,m. p.,XVIIII,m. p. XVIIII,19.0,,https://pleiades.stoa.org/places/167691,44.896886,6.633951,,settlement,
122,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Ramae,Rama,Rama,m. p.,XVIII,m. p. XVIII,18.0,,https://pleiades.stoa.org/places/678356,32.934001,35.366497,,settlement,
123,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Ebreduno,Eburodunum,Eburodunum,m. p.,XVII,m. p. XVII,17.0,,https://pleiades.stoa.org/places/177514,46.7828485,6.641452,,settlement,
124,,,21. DE ITALIA IN GALLIAS:,Mediolanum-Vienna-2,route,,,,Caturricas,Caturigomagus,Caturigomagus,m. p.,XVI,m. p. XVI,16.0,,https://pleiades.stoa.org/places/167701,44.545037,6.278222,,station,
